"id_mensagem","id_atendimento","conteudo_texto","data_hora_envio","remetente_tipo","tipo_analise"
711,49,"Sim sim claro","2025-12-19 12:05:27","Cliente",NULL
718,52,"Meu nome tá negativado","2025-12-19 12:15:06","Cliente",NULL
719,53,"Meu nome tá negativado","2025-12-19 12:15:06","Cliente",NULL
724,5,"Show","2025-12-19 12:17:27","Cliente",NULL
727,52,"Não consegue dar uma valorizada no nosso tipo deixar a volta de 60 mil","2025-12-19 12:30:52","Cliente",NULL
728,53,"Não consegue dar uma valorizada no nosso tipo deixar a volta de 60 mil","2025-12-19 12:30:52","Cliente",NULL
733,47,"Abre amanhã?","2025-12-19 13:04:53","Cliente",NULL
736,48,"Abre amanhã?","2025-12-19 13:04:53","Cliente",NULL
737,49,"Abre amanhã?","2025-12-19 13:04:53","Cliente",NULL
742,47,"Ok","2025-12-19 13:06:22","Cliente",NULL
743,48,"Ok","2025-12-19 13:06:22","Cliente",NULL
744,49,"Ok","2025-12-19 13:06:22","Cliente",NULL
751,47,"Quero ver se consigo ir aí","2025-12-19 13:06:35","Cliente",NULL
752,48,"Quero ver se consigo ir aí","2025-12-19 13:06:35","Cliente",NULL
753,49,"Quero ver se consigo ir aí","2025-12-19 13:06:35","Cliente",NULL
760,47,"Vc fãs financiamento direto ou só via banco?","2025-12-19 13:07:39","Cliente",NULL
761,48,"Vc fãs financiamento direto ou só via banco?","2025-12-19 13:07:39","Cliente",NULL
762,49,"Vc fãs financiamento direto ou só via banco?","2025-12-19 13:07:39","Cliente",NULL
769,5,"olha, ele ta vendendo por 103 no particular","2025-12-19 13:10:43","Atendente",NULL
771,5,"vai ser difícil tirar mais","2025-12-19 13:10:54","Atendente",NULL
773,5,"Se tivesse já tinha pego","2025-12-19 13:10:58","Cliente",NULL
776,5,"É mentira","2025-12-19 13:11:00","Cliente",NULL
779,5,"kkk","2025-12-19 13:11:03","Atendente",NULL
781,5,"Deixa pra mim","2025-12-19 13:11:06","Cliente",NULL
784,5,"esperar entregar né kkkk","2025-12-19 13:13:33","Atendente",NULL
786,5,"Ele não levou pq não quis","2025-12-19 13:14:05","Cliente",NULL
789,5,"Carro estava disponível","2025-12-19 13:14:10","Cliente",NULL
792,5,"sim","2025-12-19 13:14:19","Atendente",NULL
794,5,"mas eu vou pedir","2025-12-19 13:14:22","Atendente",NULL
796,47,"Ok","2025-12-19 13:19:47","Cliente",NULL
797,48,"Ok","2025-12-19 13:19:47","Cliente",NULL
798,49,"Ok","2025-12-19 13:19:47","Cliente",NULL
805,47,"Mas vamos conversar ver oque vc me dá na minha talvez fechar negócio","2025-12-19 13:20:14","Cliente",NULL
806,48,"Mas vamos conversar ver oque vc me dá na minha talvez fechar negócio","2025-12-19 13:20:14","Cliente",NULL
807,49,"Mas vamos conversar ver oque vc me dá na minha talvez fechar negócio","2025-12-19 13:20:14","Cliente",NULL
814,47,"Passa o endereço sertinho","2025-12-19 13:23:08","Cliente",NULL
815,48,"Passa o endereço sertinho","2025-12-19 13:23:08","Cliente",NULL
816,49,"Passa o endereço sertinho","2025-12-19 13:23:08","Cliente",NULL
823,47,"Trabalho em cachoeirinha na aços Favorit se não iria aí agora de meio dia","2025-12-19 13:23:36","Cliente",NULL
824,48,"Trabalho em cachoeirinha na aços Favorit se não iria aí agora de meio dia","2025-12-19 13:23:36","Cliente",NULL
825,49,"Trabalho em cachoeirinha na aços Favorit se não iria aí agora de meio dia","2025-12-19 13:23:36","Cliente",NULL
832,5,"não sei","2025-12-19 13:26:25","Atendente",NULL
834,5,"é salvo no pc","2025-12-19 13:26:29","Atendente",NULL
836,5,"Ah ta","2025-12-19 13:26:38","Cliente",NULL
839,5,"Para garantir a segurança das suas informações, o acesso à fatura é protegido com senha, que são os 5 primeiros números do seu CNPJ/CAEPF.","2025-12-19 13:27:01","Atendente",NULL
841,12,"Hb20s","2025-12-19 14:14:40","Cliente",NULL
844,58,"Boa tarde Julia, tudo bem?","2025-12-19 14:17:09","Cliente",NULL
845,57,"Boa tarde Julia, tudo bem?","2025-12-19 14:17:09","Cliente",NULL
847,57,"Queria ver contigo alguns detalhes no onix","2025-12-19 14:17:38","Cliente",NULL
848,58,"Queria ver contigo alguns detalhes no onix","2025-12-19 14:17:38","Cliente",NULL
853,60,"Olá! Quero comprar o Chevrolet Onix com a Snick Motors!","2025-12-19 14:18:55","Cliente",NULL
854,59,"Olá! Quero comprar o Chevrolet Onix com a Snick Motors!","2025-12-19 14:18:55","Cliente",NULL
855,61,"Olá! Quero comprar o Chevrolet Onix com a Snick Motors!","2025-12-19 14:18:55","Cliente",NULL
856,59,"Oi, Julia!","2025-12-19 15:19:18","Cliente",NULL
859,60,"Oi, Julia!","2025-12-19 15:19:18","Cliente",NULL
860,61,"Oi, Julia!","2025-12-19 15:19:18","Cliente",NULL
865,59,"Claro, pode sim.","2025-12-19 15:19:22","Cliente",NULL
866,60,"Claro, pode sim.","2025-12-19 15:19:22","Cliente",NULL
867,61,"Claro, pode sim.","2025-12-19 15:19:22","Cliente",NULL
874,62,"Olá! Quero comprar a BMW X4 com a Snick Motors!","2025-12-19 15:20:07","Cliente",NULL
875,63,"Olá! Quero comprar a BMW X4 com a Snick Motors!","2025-12-19 15:20:07","Cliente",NULL
876,64,"Olá! Quero comprar a BMW X4 com a Snick Motors!","2025-12-19 15:20:07","Cliente",NULL
877,57,"Podemos marcar para volta do recesso para ver o carro","2025-12-19 15:21:07","Cliente",NULL
878,58,"Podemos marcar para volta do recesso para ver o carro","2025-12-19 15:21:07","Cliente",NULL
883,57,"Não sei se vai lembrar da porta traseira que não abria","2025-12-19 15:21:35","Cliente",NULL
884,58,"Não sei se vai lembrar da porta traseira que não abria","2025-12-19 15:21:35","Cliente",NULL
889,59,"E qual a quilometragem dele?","2025-12-19 15:21:44","Cliente",NULL
890,60,"E qual a quilometragem dele?","2025-12-19 15:21:44","Cliente",NULL
891,61,"E qual a quilometragem dele?","2025-12-19 15:21:44","Cliente",NULL
898,59,"Certo.","2025-12-19 15:26:10","Cliente",NULL
899,60,"Certo.","2025-12-19 15:26:10","Cliente",NULL
900,61,"Certo.","2025-12-19 15:26:10","Cliente",NULL
907,59,"Consegue simular o financiamento, por gentileza?","2025-12-19 15:26:24","Cliente",NULL
908,60,"Consegue simular o financiamento, por gentileza?","2025-12-19 15:26:24","Cliente",NULL
909,61,"Consegue simular o financiamento, por gentileza?","2025-12-19 15:26:24","Cliente",NULL
916,50,"onix vermelho","2025-12-19 15:28:28","Atendente",NULL
918,51,"onix vermelho","2025-12-19 15:28:28","Atendente",NULL
920,50,"Vamos arrumar sim","2025-12-19 15:32:20","Cliente",NULL
921,51,"Vamos arrumar sim","2025-12-19 15:32:20","Cliente",NULL
926,57,"Quando vocês voltam","2025-12-19 15:37:51","Cliente",NULL
928,58,"Quando vocês voltam","2025-12-19 15:37:51","Cliente",NULL
932,57,"Certo","2025-12-19 15:43:30","Cliente",NULL
933,58,"Certo","2025-12-19 15:43:30","Cliente",NULL
938,57,"Um feliz natal e um próspero ano novo.","2025-12-19 15:44:08","Cliente",NULL
939,58,"Um feliz natal e um próspero ano novo.","2025-12-19 15:44:08","Cliente",NULL
944,57,"Bom descanso","2025-12-19 15:44:14","Cliente",NULL
945,58,"Bom descanso","2025-12-19 15:44:14","Cliente",NULL
950,57,"Obrigado","2025-12-19 15:44:29","Cliente",NULL
951,58,"Obrigado","2025-12-19 15:44:29","Cliente",NULL
956,59,"CPF: 936.418.000-30","2025-12-19 15:47:34","Cliente",NULL
957,60,"CPF: 936.418.000-30","2025-12-19 15:47:34","Cliente",NULL
958,61,"CPF: 936.418.000-30","2025-12-19 15:47:34","Cliente",NULL
965,59,"Nascimento: 25/01/1979","2025-12-19 15:47:46","Cliente",NULL
966,60,"Nascimento: 25/01/1979","2025-12-19 15:47:46","Cliente",NULL
967,61,"Nascimento: 25/01/1979","2025-12-19 15:47:46","Cliente",NULL
974,59,"Celular: (51) 99783-2469","2025-12-19 15:48:01","Cliente",NULL
975,60,"Celular: (51) 99783-2469","2025-12-19 15:48:01","Cliente",NULL
976,61,"Celular: (51) 99783-2469","2025-12-19 15:48:01","Cliente",NULL
983,59,"Isso","2025-12-19 15:48:09","Cliente",NULL
984,60,"Isso","2025-12-19 15:48:09","Cliente",NULL
985,61,"Isso","2025-12-19 15:48:09","Cliente",NULL
992,59,"Perfeito","2025-12-19 15:53:47","Cliente",NULL
993,60,"Perfeito","2025-12-19 15:53:47","Cliente",NULL
994,61,"Perfeito","2025-12-19 15:53:47","Cliente",NULL
1001,12,"Tá ok","2025-12-19 17:01:43","Cliente",NULL
1004,52,"Pra mim ficou bom mas ela quer comparar com Santander","2025-12-19 18:26:53","Cliente",NULL
1005,53,"Pra mim ficou bom mas ela quer comparar com Santander","2025-12-19 18:26:53","Cliente",NULL
1010,44,"gui","2025-12-19 18:30:35","Atendente",NULL
1011,45,"gui","2025-12-19 18:30:35","Atendente",NULL
1012,46,"gui","2025-12-19 18:30:35","Atendente",NULL
1016,44,"tá na loja?","2025-12-19 18:30:37","Atendente",NULL
1017,45,"tá na loja?","2025-12-19 18:30:37","Atendente",NULL
1018,46,"tá na loja?","2025-12-19 18:30:37","Atendente",NULL
1022,44,"Sim","2025-12-19 18:30:48","Cliente",NULL
1023,45,"Sim","2025-12-19 18:30:48","Cliente",NULL
1024,46,"Sim","2025-12-19 18:30:48","Cliente",NULL
1031,44,"simula p mim","2025-12-19 18:30:57","Atendente",NULL
1032,45,"simula p mim","2025-12-19 18:30:57","Atendente",NULL
1033,46,"simula p mim","2025-12-19 18:30:57","Atendente",NULL
1037,44,"e manda print pf","2025-12-19 18:30:59","Atendente",NULL
1038,45,"e manda print pf","2025-12-19 18:30:59","Atendente",NULL
1039,46,"e manda print pf","2025-12-19 18:30:59","Atendente",NULL
1043,44,"Claro","2025-12-19 18:31:06","Cliente",NULL
1044,45,"Claro","2025-12-19 18:31:06","Cliente",NULL
1045,46,"Claro","2025-12-19 18:31:06","Cliente",NULL
1052,44,"84665521034","2025-12-19 18:31:10","Atendente",NULL
1053,45,"84665521034","2025-12-19 18:31:10","Atendente",NULL
1054,46,"84665521034","2025-12-19 18:31:10","Atendente",NULL
1058,44,"17/02/1993","2025-12-19 18:31:10","Atendente",NULL
1059,45,"17/02/1993","2025-12-19 18:31:10","Atendente",NULL
1060,46,"17/02/1993","2025-12-19 18:31:10","Atendente",NULL
1064,44,"51992869981","2025-12-19 18:31:10","Atendente",NULL
1065,45,"51992869981","2025-12-19 18:31:10","Atendente",NULL
1066,46,"51992869981","2025-12-19 18:31:10","Atendente",NULL
1070,44,"no Ônix preto","2025-12-19 18:31:15","Atendente",NULL
1071,45,"no Ônix preto","2025-12-19 18:31:15","Atendente",NULL
1072,46,"no Ônix preto","2025-12-19 18:31:15","Atendente",NULL
1076,44,"é o preto LT, não o premier?","2025-12-19 18:32:11","Cliente",NULL
1077,45,"é o preto LT, não o premier?","2025-12-19 18:32:11","Cliente",NULL
1078,46,"é o preto LT, não o premier?","2025-12-19 18:32:11","Cliente",NULL
1085,44,"lembra a placa?","2025-12-19 18:32:46","Cliente",NULL
1086,45,"lembra a placa?","2025-12-19 18:32:46","Cliente",NULL
1087,46,"lembra a placa?","2025-12-19 18:32:46","Cliente",NULL
1094,44,"Desculpa","2025-12-19 18:42:25","Atendente",NULL
1095,45,"Desculpa","2025-12-19 18:42:25","Atendente",NULL
1096,46,"Desculpa","2025-12-19 18:42:25","Atendente",NULL
1100,44,"Só agora eu vi","2025-12-19 18:42:28","Atendente",NULL
1101,45,"Só agora eu vi","2025-12-19 18:42:28","Atendente",NULL
1102,46,"Só agora eu vi","2025-12-19 18:42:28","Atendente",NULL
1106,44,"Oxe","2025-12-19 18:42:29","Atendente",NULL
1107,45,"Oxe","2025-12-19 18:42:29","Atendente",NULL
1108,46,"Oxe","2025-12-19 18:42:29","Atendente",NULL
1112,44,"Antes pediu 4 mil de entrada","2025-12-19 18:42:36","Atendente",NULL
1113,45,"Antes pediu 4 mil de entrada","2025-12-19 18:42:36","Atendente",NULL
1114,46,"Antes pediu 4 mil de entrada","2025-12-19 18:42:36","Atendente",NULL
1118,44,"É que quando simula 2x mesmo cpf, mesmo carro, mesmo banco, ta mudando","2025-12-19 18:43:13","Cliente",NULL
1119,45,"É que quando simula 2x mesmo cpf, mesmo carro, mesmo banco, ta mudando","2025-12-19 18:43:13","Cliente",NULL
1120,46,"É que quando simula 2x mesmo cpf, mesmo carro, mesmo banco, ta mudando","2025-12-19 18:43:13","Cliente",NULL
1127,44,"Não era assim, mas ta acontecendo isso","2025-12-19 18:43:25","Cliente",NULL
1128,45,"Não era assim, mas ta acontecendo isso","2025-12-19 18:43:25","Cliente",NULL
1129,46,"Não era assim, mas ta acontecendo isso","2025-12-19 18:43:25","Cliente",NULL
1136,44,"Bainnn","2025-12-19 18:43:40","Atendente",NULL
1137,45,"Bainnn","2025-12-19 18:43:40","Atendente",NULL
1138,46,"Bainnn","2025-12-19 18:43:40","Atendente",NULL
1142,44,"Que loucura","2025-12-19 18:43:42","Atendente",NULL
1143,45,"Que loucura","2025-12-19 18:43:42","Atendente",NULL
1144,46,"Que loucura","2025-12-19 18:43:42","Atendente",NULL
1148,44,"Sim. Por isso fudeu meu negocio do A1","2025-12-19 18:44:03","Cliente",NULL
1149,45,"Sim. Por isso fudeu meu negocio do A1","2025-12-19 18:44:03","Cliente",NULL
1150,46,"Sim. Por isso fudeu meu negocio do A1","2025-12-19 18:44:03","Cliente",NULL
1157,44,"Ontem aprovou metade, hj aprovou nada","2025-12-19 18:44:12","Cliente",NULL
1158,45,"Ontem aprovou metade, hj aprovou nada","2025-12-19 18:44:12","Cliente",NULL
1159,46,"Ontem aprovou metade, hj aprovou nada","2025-12-19 18:44:12","Cliente",NULL
1166,44,"😏","2025-12-19 18:44:19","Cliente",NULL
1167,45,"😏","2025-12-19 18:44:19","Cliente",NULL
1168,46,"😏","2025-12-19 18:44:19","Cliente",NULL
1175,44,"Pois é","2025-12-19 18:44:27","Atendente",NULL
1176,45,"Pois é","2025-12-19 18:44:27","Atendente",NULL
1177,46,"Pois é","2025-12-19 18:44:27","Atendente",NULL
1181,44,"Amanhã vou falar com a Marcele","2025-12-19 18:44:32","Atendente",NULL
1182,45,"Amanhã vou falar com a Marcele","2025-12-19 18:44:32","Atendente",NULL
1183,46,"Amanhã vou falar com a Marcele","2025-12-19 18:44:32","Atendente",NULL
1187,44,"Perguntar","2025-12-19 18:44:34","Atendente",NULL
1188,45,"Perguntar","2025-12-19 18:44:34","Atendente",NULL
1189,46,"Perguntar","2025-12-19 18:44:34","Atendente",NULL
1193,44,"Pq antes quando tu simulava num cpf","2025-12-19 18:44:40","Atendente",NULL
1194,45,"Pq antes quando tu simulava num cpf","2025-12-19 18:44:40","Atendente",NULL
1195,46,"Pq antes quando tu simulava num cpf","2025-12-19 18:44:40","Atendente",NULL
1199,44,"Quando botava os dados dele pra simular de novo","2025-12-19 18:44:47","Atendente",NULL
1200,45,"Quando botava os dados dele pra simular de novo","2025-12-19 18:44:47","Atendente",NULL
1201,46,"Quando botava os dados dele pra simular de novo","2025-12-19 18:44:47","Atendente",NULL
1205,44,"Já aparecia a opção de dar seguimento na mesma proposta de antes","2025-12-19 18:44:58","Atendente",NULL
1206,45,"Já aparecia a opção de dar seguimento na mesma proposta de antes","2025-12-19 18:44:58","Atendente",NULL
1207,46,"Já aparecia a opção de dar seguimento na mesma proposta de antes","2025-12-19 18:44:58","Atendente",NULL
1211,44,"Exato","2025-12-19 18:45:17","Cliente",NULL
1212,45,"Exato","2025-12-19 18:45:17","Cliente",NULL
1213,46,"Exato","2025-12-19 18:45:17","Cliente",NULL
1220,68,"Qual a km do veiculo?","2025-12-19 23:35:01","Cliente",NULL
1221,67,"Qual a km do veiculo?","2025-12-19 23:35:01","Cliente",NULL
1222,69,"Qual a km do veiculo?","2025-12-19 23:35:01","Cliente",NULL
1223,44,"Gui","2025-12-20 07:29:13","Atendente",NULL
1224,45,"Gui","2025-12-20 07:29:13","Atendente",NULL
1225,46,"Gui","2025-12-20 07:29:13","Atendente",NULL
1229,44,"Se for passar comprar energético","2025-12-20 07:29:20","Atendente",NULL
1230,45,"Se for passar comprar energético","2025-12-20 07:29:20","Atendente",NULL
1231,46,"Se for passar comprar energético","2025-12-20 07:29:20","Atendente",NULL
1235,44,"Pega um pra mim","2025-12-20 07:29:24","Atendente",NULL
1236,45,"Pega um pra mim","2025-12-20 07:29:24","Atendente",NULL
1237,46,"Pega um pra mim","2025-12-20 07:29:24","Atendente",NULL
1241,44,"Por favor","2025-12-20 07:29:25","Atendente",NULL
1242,45,"Por favor","2025-12-20 07:29:25","Atendente",NULL
1243,46,"Por favor","2025-12-20 07:29:25","Atendente",NULL
1247,44,"🙏🏼","2025-12-20 07:29:28","Atendente",NULL
1248,45,"🙏🏼","2025-12-20 07:29:28","Atendente",NULL
1249,46,"🙏🏼","2025-12-20 07:29:28","Atendente",NULL
1253,44,"Qual tu quer?","2025-12-20 07:29:48","Cliente",NULL
1254,45,"Qual tu quer?","2025-12-20 07:29:48","Cliente",NULL
1255,46,"Qual tu quer?","2025-12-20 07:29:48","Cliente",NULL
1262,44,"Branco","2025-12-20 07:30:13","Atendente",NULL
1263,45,"Branco","2025-12-20 07:30:13","Atendente",NULL
1264,46,"Branco","2025-12-20 07:30:13","Atendente",NULL
1268,44,"Ou tradicional zero","2025-12-20 07:30:18","Atendente",NULL
1269,45,"Ou tradicional zero","2025-12-20 07:30:18","Atendente",NULL
1270,46,"Ou tradicional zero","2025-12-20 07:30:18","Atendente",NULL
1274,44,"Tá","2025-12-20 07:30:27","Cliente",NULL
1275,45,"Tá","2025-12-20 07:30:27","Cliente",NULL
1276,46,"Tá","2025-12-20 07:30:27","Cliente",NULL
1283,70,"Oi","2025-12-20 07:58:16","Cliente",NULL
1284,71,"Oi","2025-12-20 07:58:16","Cliente",NULL
1285,72,"Oi","2025-12-20 07:58:16","Cliente",NULL
1286,70,"Bom dia !","2025-12-20 07:58:16","Cliente",NULL
1287,71,"Bom dia !","2025-12-20 07:58:16","Cliente",NULL
1288,72,"Bom dia !","2025-12-20 07:58:16","Cliente",NULL
1295,70,"Bem e vc ?","2025-12-20 07:58:17","Cliente",NULL
1296,71,"Bem e vc ?","2025-12-20 07:58:17","Cliente",NULL
1297,72,"Bem e vc ?","2025-12-20 07:58:17","Cliente",NULL
1304,70,"Que pena 😕","2025-12-20 08:04:19","Cliente",NULL
1305,71,"Que pena 😕","2025-12-20 08:04:19","Cliente",NULL
1306,72,"Que pena 😕","2025-12-20 08:04:19","Cliente",NULL
1313,70,"Ok","2025-12-20 08:05:11","Cliente",NULL
1314,71,"Ok","2025-12-20 08:05:11","Cliente",NULL
1315,72,"Ok","2025-12-20 08:05:11","Cliente",NULL
1322,75,"Olá! Quero comprar o Fiat Fastback com a Snick Motors!","2025-12-20 08:46:39","Cliente",NULL
1323,74,"Olá! Quero comprar o Fiat Fastback com a Snick Motors!","2025-12-20 08:46:39","Cliente",NULL
1324,73,"Olá! Quero comprar o Fiat Fastback com a Snick Motors!","2025-12-20 08:46:39","Cliente",NULL
1325,76,"Bom dia","2025-12-20 08:48:11","Cliente",NULL
1326,77,"Bom dia","2025-12-20 08:48:11","Cliente",NULL
1329,76,"Queria saber se vcs tem alguma coisa a partir de 2016 no valor de mais menos uns 30mil ….","2025-12-20 08:48:14","Cliente",NULL
1330,77,"Queria saber se vcs tem alguma coisa a partir de 2016 no valor de mais menos uns 30mil ….","2025-12-20 08:48:14","Cliente",NULL
1335,74,"Ok","2025-12-20 08:52:19","Cliente",NULL
1336,73,"Ok","2025-12-20 08:52:19","Cliente",NULL
1337,75,"Ok","2025-12-20 08:52:19","Cliente",NULL
1344,76,"Se passar um pouco tranquilo, dependendo do carro","2025-12-20 08:52:39","Cliente",NULL
1345,77,"Se passar um pouco tranquilo, dependendo do carro","2025-12-20 08:52:39","Cliente",NULL
1350,76,"Nao","2025-12-20 08:52:42","Cliente",NULL
1351,77,"Nao","2025-12-20 08:52:42","Cliente",NULL
1356,76,"É carta de crédito","2025-12-20 08:53:06","Cliente",NULL
1357,77,"É carta de crédito","2025-12-20 08:53:06","Cliente",NULL
1362,76,"Temos a carta de 26 e aí o restante daríamos em dinheiro","2025-12-20 08:53:23","Cliente",NULL
1363,77,"Temos a carta de 26 e aí o restante daríamos em dinheiro","2025-12-20 08:53:23","Cliente",NULL
1368,76,"Por isso precisa ser a partir de 2016","2025-12-20 08:53:34","Cliente",NULL
1369,77,"Por isso precisa ser a partir de 2016","2025-12-20 08:53:34","Cliente",NULL
1374,76,"Mas não quero focar com dívidas","2025-12-20 08:54:06","Cliente",NULL
1375,77,"Mas não quero focar com dívidas","2025-12-20 08:54:06","Cliente",NULL
1380,76,"Estamos visitando alguns carros agora de manhã","2025-12-20 08:55:51","Cliente",NULL
1381,77,"Estamos visitando alguns carros agora de manhã","2025-12-20 08:55:51","Cliente",NULL
1386,76,"Vcs ficarão abertos até que horas?","2025-12-20 08:56:01","Cliente",NULL
1387,77,"Vcs ficarão abertos até que horas?","2025-12-20 08:56:01","Cliente",NULL
1392,76,"Tá bem","2025-12-20 08:56:28","Cliente",NULL
1393,77,"Tá bem","2025-12-20 08:56:28","Cliente",NULL
1398,76,"E seria só essa opção que tu tem?","2025-12-20 08:56:37","Cliente",NULL
1399,77,"E seria só essa opção que tu tem?","2025-12-20 08:56:37","Cliente",NULL
1404,76,"Humm","2025-12-20 08:56:46","Cliente",NULL
1405,77,"Humm","2025-12-20 08:56:46","Cliente",NULL
1410,76,"Te aviso, vou ver os outros e qualquer coisa te chamo.
Muito obrigada ☺️","2025-12-20 08:57:35","Cliente",NULL
